(2YP)ASSET,ASSET,(2YP)ASSET2,ASSET2,(2YP)ASSET5,ASSET5,(2YP)ASSTLT,ASSTLT,(2YP)ASTEMPM,ASTEMPM,(2YP)AVASSETJ,AVASSETJ,(2YP)BKPREM,BKPREM,(2YP)CHBAL,CHBAL,(2YP)CHBALI,CHBALI,(2YP)DEP,DEP,(2YP)DEPDASTR,DEPDASTR,(2YP)DEPDOM,DEPDOM,(2YP)DEPI,DEPI,(2YP)EEFFR,EEFFR,(2YP)EINTEXP,EINTEXP,(2YP)ELNANTR,ELNANTR,(2YP)ELNATR,ELNATR,(2YP)ELNATRY,ELNATRY,(2YP)EPREMAGG,EPREMAGG,(2YP)EQ,EQ,(2YP)EQCDIV,EQCDIV,(2YP)EQCONSUB,EQCONSUB,(2YP)EQCS,EQCS,(2YP)EQCSTKRX,EQCSTKRX,(2YP)EQPP,EQPP,(2YP)EQSUR,EQSUR,(2YP)EQTOT,EQTOT,(2YP)EQUPTOT,EQUPTOT,(2YP)EQV,EQV,(2YP)ERNAST,ERNAST,(2YP)ERNASTR,ERNASTR,(2YP)ESAL,ESAL,(2YP)EXTRA,EXTRA,(2YP)FREPO,FREPO,(2YP)FREPP,FREPP,(2YP)IBEFXTR,IBEFXTR,(2YP)IFIDUC,IFIDUC,(2YP)IGLSEC,IGLSEC,(2YP)IGLTRAD,IGLTRAD,(2YP)INTAN,INTAN,(2YP)INTINC,INTINC,(2YP)INTINCY,INTINCY,(2YP)ISERCHG,ISERCHG,(2YP)ITAX,ITAX,(2YP)LIAB,LIAB,(2YP)LIABEQ,LIABEQ,(2YP)LNATRES,LNATRES,(2YP)LNATRESR,LNATRESR,(2YP)LNEXAMT,LNEXAMT,(2YP)LNLSDEPR,LNLSDEPR,(2YP)LNLSNET,LNLSNET,(2YP)LNLSNTV,LNLSNTV,(2YP)LNRESNCR,LNRESNCR,(2YP)NCGTYPAR,NCGTYPAR,(2YP)NCLNLS,NCLNLS,(2YP)NCLNLSR,NCLNLSR,(2YP)NETIMIN,NETIMIN,(2YP)NETINBM,NETINBM,(2YP)NETINC,NETINC,(2YP)NIM,NIM,(2YP)NIMY,NIMY,(2YP)NOIJ,NOIJ,(2YP)NOIJY,NOIJY,(2YP)NONII,NONII,(2YP)NONIIAY,NONIIAY,(2YP)NONIX,NONIX,(2YP)NONIXAY,NONIXAY,(2YP)NPERFV,NPERFV,(2YP)NTLNLS,NTLNLS,(2YP)NTLNLSR,NTLNLSR,(2YP)NUMEMP,NUMEMP,(2YP)OAIENC,OAIENC,(2YP)OALIFGEN,OALIFGEN,(2YP)OALIFHYB,OALIFHYB,(2YP)OALIFINS,OALIFINS,(2YP)OALIFSEP,OALIFSEP,(2YP)OBSDIR,OBSDIR,(2YP)ORE,ORE,(2YP)RBC1AAJ,RBC1AAJ,(2YP)RBCRWAJ,RBCRWAJ,(2YP)RBCT1J,RBCT1J,(2YP)RBCT2,RBCT2,(2YP)ROA,ROA,(2YP)ROAPTX,ROAPTX,(2YP)ROE,ROE,(2YP)ROEINJR,ROEINJR,(2YP)RWAJT,RWAJT,(2YP)SC,SC,(2YP)SUBND,SUBND,(2YP)TRADE,TRADE,(2YP)TRADEL,TRADEL,(2YP)UC,UC,(2YP)UCLN,UCLN,(2YP)VOLIAB,VOLIAB,FAIL?
227210.0,238940.0,220402.5,251632.5,220402.5,251632.5,39833.0,90973.0,2.29505050505051,2.36574257425743,219298.0,248439.0,9735.0,9191.0,11851.0,25083.0,124.0,15544.0,210748.0,220834.0,92.75,92.42,210748.0,220834.0,141312.0,146037.0,79.11,85.89,1157.0,948.0,122.95,0.0,150.0,0.0,0.27,0.0,477.0,360.0,15668.0,7300.0,0.0,0.0,N/A,0.0,715.0,715.0,43.0,31.0,0.0,0.0,5230.0,5519.0,15668.0,7300.0,9723.0,1066.0,6.9,3.06,197779.0,210523.0,87.05,88.11,1420.0,1400.0,0.0,0.0,12900.0,0.0,0.0,0.0,427.0,828.0,0.0,0.0,0.0,286.0,0.0,0.0,0.0,0.0,4055.0,3053.0,8.49,5.55,125.0,151.0,177.0,0.0,211542.0,231640.0,227210.0,238940.0,1697.0,4077.0,1.22,3.01,873.0,962.0,65.11,59.47,137209.0,131321.0,60.39,54.96,70.56,35.83,0.0,525.0,2405.0,11380.0,1.73,8.4,N/A,0.0,N/A,828.0,427.0,828.0,2898.0,2105.0,6.07,3.83,427.0,542.0,0.77,0.86,712.0,1735.0,1.29,2.76,2856.0,3298.0,5.18,5.24,1.5,5.11,122.0,2543.0,0.34,7.34,99.0,101.0,1689.0,1395.0,N/A,N/A,N/A,N/A,3486.0,4145.0,N/A,N/A,0.0,0.0,1007.0,834.0,7.19,2.68,10.42,5.33,15761.0,6662.0,1787.0,2087.0,0.77,1.32,1.1,1.32,11.1,49.25,11.1,49.25,168483.0,164129.0,47546.0,63658.0,0.0,0.0,0.0,0.0,0.0,0.0,34237.0,43592.0,34237.0,43592.0,54209.0,82715.0,Y
1579475.0,1260354.0,1572707.5,1375751.0,1572707.5,1375751.0,331265.0,196073.0,35.8971590909091,37.0692352941176,1558774.0,1360456.0,1157.0,646.0,294.0,732.0,0.0,50.0,766724.0,866492.0,48.54,68.75,766724.0,866492.0,765359.0,864639.0,32.88,90.08,16798.0,12793.0,N/A,82.57,173.0,10435.0,0.04,3.03,285.0,260.0,143629.0,47562.0,2400.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101682.0,114361.0,143629.0,47562.0,41947.0,-66799.0,9.09,3.77,1535302.0,1211608.0,97.2,96.13,1636.0,1005.0,0.0,0.0,16035.0,113475.0,40000.0,10000.0,3177.0,-9815.0,0.0,0.0,0.0,196.0,0.0,0.0,3054.0,0.0,25199.0,17194.0,6.61,5.17,0.0,1.0,2304.0,0.0,1435846.0,1212792.0,1579475.0,1260354.0,7886.0,26821.0,0.75,3.33,5100.0,5100.0,136.21,89.72,1044317.0,777427.0,66.12,61.68,540.14,33.33,0.0,0.0,1460.0,80469.0,0.14,10.01,N/A,0.0,N/A,-9815.0,3177.0,-9815.0,8401.0,4401.0,2.2,1.32,3177.0,-10011.0,0.81,-2.91,23.0,-126.0,0.01,-0.04,2770.0,3851.0,0.7,1.12,0.13,6.73,0.0,12638.0,0.0,6.14,44.0,34.0,8817.0,6967.0,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,541.0,4299.0,9.12,3.23,13.62,6.48,142094.0,43888.0,7886.0,10802.0,0.81,-2.85,1.39,-2.85,8.91,-79.58,2.18,-79.58,1100935.0,844059.0,474950.0,320656.0,0.0,0.0,0.0,0.0,0.0,0.0,142967.0,26293.0,142967.0,26293.0,315723.0,357530.0,Y
180452.0,167710.0,180143.5,173681.5,180143.5,173681.5,20533.0,6682.0,4.74873684210526,5.78310344827586,180631.0,169899.0,945.0,2008.0,2048.0,16831.0,75.0,16115.0,155647.0,149065.0,86.25,88.88,155647.0,149065.0,146065.0,135125.0,86.26,127.25,1817.0,1315.0,68.97,46.04,60.0,180.0,0.13,0.41,266.0,186.0,16787.0,5931.0,0.0,0.0,N/A,431.0,3000.0,3000.0,0.0,0.0,0.0,0.0,9820.0,9820.0,16787.0,6362.0,3967.0,-6889.0,9.3,3.54,172127.0,152693.0,95.39,91.05,841.0,487.0,0.0,0.0,2009.0,143.0,0.0,5000.0,173.0,-247.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3514.0,2191.0,8.19,5.51,14.0,14.0,31.0,-170.0,163665.0,161348.0,180452.0,167710.0,1637.0,5124.0,1.14,4.26,0.0,0.0,91.25,77.16,142029.0,115025.0,78.71,68.59,62.58,33.42,0.0,0.0,2616.0,15331.0,1.82,12.76,N/A,73.0,N/A,-247.0,173.0,-320.0,1697.0,876.0,3.96,2.2,173.0,-257.88,0.38,-0.59,224.0,56.0,0.5,0.13,1657.0,1186.0,3.68,2.73,1.77,10.81,87.0,391.0,0.24,1.25,38.0,29.0,1852.0,1065.0,N/A,N/A,N/A,N/A,1371.0,2001.0,N/A,N/A,0.0,0.0,570.0,2804.0,9.26,1.39,11.79,2.97,16727.0,2360.0,1637.0,1783.0,0.38,-0.74,0.45,-1.13,4.14,-20.76,4.14,-20.76,155759.0,139542.0,20988.0,21410.0,0.0,0.0,7026.0,0.0,0.0,0.0,1694.0,1266.0,1694.0,1266.0,68269.0,80474.0,Y
413034.0,490656.0,411458.5,489762.0,411458.5,489762.0,N/A,N/A,3.56063793103448,4.42032432432432,411589.0,488101.0,10440.0,7642.0,38488.0,24464.0,26545.0,149.0,365161.0,370580.0,88.41,75.53,365161.0,370580.0,272598.0,296741.0,61.81,71.63,2963.0,2183.0,2666.67,26.01,160.0,1030.0,0.16,0.84,874.0,1039.0,37781.0,38888.0,0.0,0.0,N/A,0.0,1.0,1.0,0.0,0.0,0.0,0.0,19979.0,21089.0,37781.0,38888.0,17801.0,17798.0,9.15,7.93,384553.0,446218.0,93.1,90.94,2011.0,1834.0,0.0,0.0,5.0,72.0,0.0,0.0,1365.0,329.0,N/A,N/A,330.0,180.0,0.0,0.0,169.0,88.0,8112.0,6861.0,8.54,6.1,N/A,N/A,841.0,200.0,375253.0,451768.0,413034.0,490656.0,4707.0,4594.0,1.3,1.02,6221.0,4538.0,97.94,120.24,357636.0,445569.0,86.59,90.81,7131.82,21.55,0.0,0.0,66.0,21318.0,0.02,4.74,N/A,0.0,N/A,329.0,1365.0,329.0,5149.0,4678.0,5.42,4.16,1153.8,213.8,1.12,0.17,344.0,416.0,0.33,0.34,3457.0,3715.0,3.36,3.03,0.02,4.73,6.0,3960.0,0.01,3.48,116.0,111.0,1893.0,2396.0,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,N/A,N/A,0.0,1899.0,8.83,7.44,11.13,9.67,36336.0,36333.0,4598.0,4594.0,1.33,0.27,2.14,0.43,14.72,3.4,14.72,3.4,367769.0,423250.0,367.0,428.0,0.0,0.0,0.0,0.0,N/A,N/A,80768.0,48615.0,80768.0,48615.0,60813.0,110454.0,Y
50932.0,105950.0,48634.5,108010.0,48634.5,108010.0,0.0,22979.0,5.65911111111111,8.15,45055.0,102099.0,211.0,4733.0,810.0,10594.0,0.0,5118.0,38952.0,105940.0,76.48,99.99,38952.0,105940.0,35879.0,103994.0,63.85,-13433.33,376.0,965.0,N/A,N/A,85.0,27.0,0.7,0.1,58.0,142.0,11863.0,-307.0,0.0,0.0,N/A,0.0,6250.0,6250.0,6.0,0.0,0.0,0.0,5872.0,6781.0,11863.0,-307.0,-259.0,-13338.0,23.29,-0.29,49597.0,88830.0,97.38,83.84,280.0,393.0,0.0,0.0,8188.0,235.0,0.0,0.0,180.0,-839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.0,943.0,8.83,4.05,1.0,1.0,0.0,0.0,39069.0,106257.0,50932.0,105950.0,435.0,1953.0,1.05,3.11,0.0,26.0,105.08,57.49,40929.0,60910.0,80.36,57.49,N/A,18.36,0.0,0.0,0.0,10636.0,0.0,16.92,N/A,0.0,N/A,-839.0,180.0,-839.0,662.0,-22.0,5.63,-0.09,180.0,-839.0,1.48,-3.11,71.0,16.0,0.58,0.06,468.0,806.0,3.85,2.98,0.0,15.78,0.0,0.0,0.0,0.0,9.0,13.0,232.0,378.0,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,0.0,6078.0,26.33,-0.37,26.67,-0.47,11863.0,-376.0,435.0,0.0,1.48,-3.11,1.48,-3.11,6.12,-92.93,6.12,-92.93,46119.0,80430.0,480.0,22567.0,0.0,0.0,0.0,0.0,0.0,0.0,12795.0,9501.0,12795.0,9501.0,17326.0,17368.0,Y
2151958.0,4157246.0,2113769.0,3656287.0,2113769.0,3656287.0,516941.0,633062.0,6.66240866873065,10.6870077120823,2085189.0,4194458.0,7186.0,19129.0,122863.0,1219276.0,1989.0,1514.0,192877.0,3314928.0,8.96,79.74,192877.0,3314928.0,71151.0,1378764.0,70.41,142.14,21930.0,18337.0,621.94,268.82,2183.0,97490.0,0.41,10.67,2448.0,3395.0,174614.0,49185.0,0.0,0.0,N/A,0.0,17509.0,2918.0,0.0,0.0,0.0,14.0,74700.0,146291.0,174614.0,49185.0,82405.0,-100038.0,8.11,1.18,1958792.0,2776822.0,91.02,66.79,12248.0,13383.0,0.0,0.0,46176.0,349519.0,1766769.0,738443.0,4057.0,-146423.0,0.0,0.0,0.0,-27605.0,0.0,0.0,0.0,0.0,37567.0,26378.0,7.78,3.86,936.0,1175.0,2373.0,11161.0,1977344.0,4108061.0,2151958.0,4157246.0,13578.0,103416.0,0.98,5.06,3701.0,16752.0,713.35,58.56,1375882.0,1941271.0,63.94,46.7,101.95,42.97,49.0,0.0,13318.0,240679.0,0.96,11.77,N/A,0.0,N/A,-146423.0,4057.0,-146423.0,15637.0,8041.0,3.24,1.18,4057.0,-118818.0,0.77,-13.0,13467.0,16087.0,2.55,1.76,20491.0,34295.0,3.88,3.75,0.64,7.0,351.0,36266.0,0.1,7.02,323.0,389.0,12218.0,8929.0,N/A,N/A,N/A,N/A,10556.0,14466.0,N/A,N/A,698437.0,737199.0,545.0,50494.0,8.45,1.3,11.74,4.7,176282.0,54694.0,14179.0,54694.0,0.77,-16.02,1.22,-14.8,9.43,-480.22,9.43,-480.22,1621820.0,2327744.0,534745.0,484518.0,0.0,25500.0,0.0,0.0,0.0,0.0,1188443.0,1266082.0,1188443.0,1266082.0,1766769.0,738443.0,Y
207613.0,281564.0,196524.0,290494.0,196524.0,290494.0,11330.0,61114.0,3.51886440677966,5.41469230769231,192561.0,290525.0,858.0,1002.0,2273.0,7892.0,1991.0,7606.0,186237.0,286040.0,89.7,101.59,186237.0,286040.0,180133.0,280367.0,36.02,-117.96,2095.0,2749.0,-4200.0,504.52,126.0,15297.0,0.26,21.06,174.0,199.0,18629.0,-6011.0,167.0,0.0,N/A,0.0,2907.0,3307.0,2000.0,0.0,0.0,0.0,8900.0,16443.0,18629.0,-6011.0,6822.0,-25761.0,8.97,-2.13,203408.0,252550.0,97.97,89.7,748.0,1008.0,0.0,0.0,6191.0,9001.0,1621.0,118.0,1936.0,-19314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5120.0,4281.0,10.64,6.54,14.0,7.0,0.0,0.0,188984.0,287575.0,207613.0,281564.0,1813.0,19000.0,0.99,8.38,3591.0,4574.0,97.33,72.65,181273.0,207797.0,87.31,73.8,85.08,48.83,0.0,0.0,2131.0,38910.0,1.16,17.16,N/A,0.0,N/A,-19314.0,1936.0,-19314.0,3025.0,1532.0,6.29,2.34,1936.0,-19314.0,3.94,-26.59,198.0,-3375.0,0.4,-4.65,1161.0,2174.0,2.36,2.99,1.03,22.46,-3.0,3032.0,-0.01,5.22,59.0,52.0,1638.0,2186.0,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,0.0,24337.0,9.78,-2.14,11.49,-3.0,18828.0,-6227.0,1813.0,0.0,3.94,-26.59,3.94,-26.59,46.31,-2273.91,42.31,-2273.91,179698.0,207865.0,13953.0,28146.0,0.0,0.0,0.0,0.0,0.0,0.0,51544.0,10658.0,51544.0,10658.0,158342.0,26164.0,Y
53374.0,40657.0,51995.0,42476.5,51995.0,42476.5,5298.0,5863.0,0.50832380952381,2.90407142857143,51257.0,42130.0,1120.0,844.0,635.0,1273.0,207.0,214.0,49379.0,40664.0,92.52,100.02,49379.0,40664.0,47837.0,39879.0,95.35,149.61,542.0,374.0,N/A,N/A,20.0,0.0,0.15,0.0,181.0,197.0,3523.0,-237.0,0.0,0.0,N/A,0.0,4105.0,4378.0,72.0,0.0,0.0,0.0,4105.0,4378.0,3523.0,-237.0,-4687.0,-8993.0,6.6,-0.58,50174.0,36822.0,94.0,90.57,1969.0,437.0,0.0,0.0,3456.0,6105.0,0.0,0.0,94.0,-384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.0,500.0,7.32,5.17,10.0,1.0,5.0,0.0,49851.0,40894.0,53374.0,40657.0,1504.0,815.0,4.19,2.88,0.0,0.0,69.65,67.59,34391.0,27486.0,64.43,67.6,99.6,12.16,0.0,0.0,1510.0,6702.0,4.21,23.68,N/A,0.0,N/A,-384.0,94.0,-384.0,356.0,126.0,2.9,1.3,94.0,-384.0,0.72,-3.62,2202.0,648.0,16.94,6.1,2439.0,1158.0,18.76,10.9,2.83,19.44,0.0,0.0,0.0,0.0,105.0,14.0,304.0,128.0,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,0.0,1200.0,7.15,-1.43,11.02,-2.09,3663.0,-601.0,494.0,0.0,0.72,-3.62,0.76,-3.62,10.95,N/A,10.95,3200.0,37731.0,28690.0,12120.0,3017.0,0.0,0.0,0.0,0.0,0.0,0.0,5062.0,6069.0,5062.0,6069.0,16023.0,15039.0,Y
434791.0,334608.0,410380.0,349784.0,410380.0,349784.0,30586.0,14916.0,3.29387121212121,3.63704347826087,399591.0,349614.0,8707.0,7684.0,11747.0,11946.0,3425.0,8175.0,362458.0,304464.0,83.36,90.99,362458.0,304464.0,334173.0,289309.0,62.87,-585.99,3663.0,2769.0,970.0,0.0,485.0,0.0,0.47,0.0,453.0,413.0,69468.0,28274.0,0.0,0.0,N/A,0.0,434.0,434.0,0.0,0.0,0.0,0.0,59419.0,59419.0,69468.0,28274.0,9615.0,-31579.0,15.98,8.45,412636.0,290571.0,94.9,86.84,2629.0,1406.0,0.0,0.0,24200.0,21000.0,0.0,0.0,1316.0,-4320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8637.0,3273.0,8.84,4.25,84.0,88.0,545.0,12.0,365323.0,306334.0,434791.0,334608.0,4407.0,14663.0,1.16,5.65,6852.0,2986.0,104.03,80.47,377083.0,245012.0,86.73,73.22,798.37,14.28,0.0,0.0,552.0,102702.0,0.14,39.55,N/A,0.0,N/A,-4320.0,1316.0,-4320.0,4974.0,504.0,5.09,0.65,1316.0,-4320.0,1.28,-4.94,1345.0,-1132.0,1.31,-1.29,3973.0,3680.0,3.87,4.21,0.43,38.21,50.0,3748.0,0.06,5.51,132.0,92.0,2037.0,827.0,N/A,N/A,N/A,N/A,48.0,18.0,N/A,N/A,6068.0,0.0,1310.0,25143.0,17.39,8.02,19.11,10.93,69502.0,28037.0,4517.0,3773.0,1.28,-4.94,1.81,-4.93,7.65,-56.76,7.65,-56.76,387299.0,290905.0,7928.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,122198.0,7188.0,122198.0,7188.0,69857.0,84465.0,Y
13936689.0,13111463.0,13868229.0,13422384.5,13868229.0,13422384.5,N/A,N/A,10.1801964937911,12.1066140350877,13921666.0,13193920.0,50669.0,45755.0,255296.0,1457599.0,197025.0,1428079.0,6985316.0,8775985.0,50.12,66.93,6985316.0,8775985.0,6568162.0,8448471.0,47.76,-259.89,147815.0,128690.0,645.16,173.74,4000.0,316631.0,0.12,9.44,11552.0,11760.0,1078752.0,-506596.0,0.0,4.0,N/A,90.0,0.0,0.0,0.0,0.0,7247.0,7247.0,626680.0,786680.0,1078752.0,-506506.0,444825.0,-1300523.0,7.74,-3.86,13292938.0,12327479.0,95.38,94.02,23756.0,20736.0,0.0,0.0,1431.0,673.0,310582.0,9294.0,31801.0,-451542.0,N/A,N/A,2867.0,-36.0,0.0,0.0,54521.0,7077.0,238235.0,126397.0,7.21,4.01,N/A,N/A,16068.0,49.0,12857937.0,13617969.0,13936689.0,13111463.0,38866.0,602350.0,0.33,5.54,2150.0,1679.0,169.51,117.0,11841125.0,10267793.0,84.96,78.31,56.79,36.94,0.0,0.0,68442.0,1630774.0,0.58,15.0,N/A,0.0,N/A,-451542.0,31801.0,-451542.0,90420.0,-2293.0,2.74,-0.07,29908.78,-451506.0,0.86,-13.46,5137.0,-27006.0,0.15,-0.8,46555.0,105527.0,1.34,3.14,0.51,13.61,620.0,182247.0,0.02,6.58,1369.0,1083.0,72932.0,49280.0,N/A,N/A,N/A,N/A,120154.0,129741.0,N/A,N/A,N/A,N/A,3138.0,154211.0,7.6,-3.24,14.9,-5.75,1047854.0,-427086.0,39505.0,0.0,0.92,-13.46,1.38,-13.45,12.0,N/A,12.0,694.67,7297542.0,7427641.0,1253357.0,630934.0,0.0,0.0,0.0,0.0,N/A,N/A,1539029.0,338343.0,1539029.0,338343.0,7821792.0,7223284.0,Y
328623.0,438560.0,326615.5,442110.0,326615.5,442110.0,111688.0,181860.0,3.45918947368421,6.1769014084507,299433.0,422337.0,6204.0,5338.0,7044.0,40238.0,170.0,472.0,252872.0,393635.0,76.95,89.76,252872.0,393635.0,242872.0,386081.0,71.78,60.66,2736.0,3677.0,167.79,7.46,250.0,25.0,0.31,0.02,198.0,203.0,43719.0,16707.0,750.0,0.0,N/A,0.0,1280.0,1280.0,0.0,0.0,0.0,0.0,38178.0,46678.0,43719.0,16707.0,4261.0,-31251.0,13.3,3.81,282607.0,358689.0,86.0,81.79,1147.0,1002.0,0.0,0.0,17050.0,0.0,1404.0,2409.0,318.0,-4306.0,132.0,161.0,-40.0,-5665.0,0.0,0.0,24294.0,23304.0,4707.0,6825.0,6.84,7.3,101.0,108.0,0.0,0.0,284904.0,421853.0,328623.0,438560.0,861.0,3108.0,0.55,1.65,1573.0,2185.0,61.45,46.98,155386.0,184911.0,47.28,42.16,453.16,19.5,0.0,0.0,190.0,15940.0,0.12,8.48,N/A,0.0,N/A,-4306.0,318.0,-4306.0,1971.0,3148.0,2.86,3.37,358.0,1359.0,0.44,1.23,595.0,650.0,0.73,0.59,1958.0,2414.0,2.4,2.18,0.06,4.3,149.0,335.0,0.38,0.7,95.0,71.0,2457.0,3436.0,N/A,N/A,N/A,N/A,1630.0,1710.0,N/A,N/A,408.0,0.0,0.0,2926.0,6.32,2.21,10.61,4.55,18929.0,9321.0,861.0,3108.0,0.39,-3.9,0.39,-3.9,2.9,-85.96,-3.95,-85.96,186452.0,272968.0,110001.0,173306.0,0.0,0.0,0.0,0.0,0.0,0.0,25103.0,11702.0,25103.0,11702.0,16425.0,35756.0,Y
259309.0,546576.0,257626.5,566658.0,257626.5,566658.0,108847.0,312451.0,10.37236,18.8474482758621,239150.0,569172.0,0.0,1689.0,1864.0,12795.0,44.0,69.0,206167.0,479384.0,79.51,87.71,206167.0,479384.0,198254.0,468695.0,47.29,53.71,2475.0,5891.0,N/A,153800.0,0.0,-1538.0,0.0,-1.09,174.0,162.0,32283.0,12879.0,1450.0,0.0,N/A,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,26057.0,47006.0,32283.0,12879.0,5226.0,-35127.0,12.45,2.36,241737.0,507949.0,93.22,92.93,530.0,658.0,0.0,0.0,17869.0,0.0,1398.0,2130.0,948.0,1607.0,630.0,342.0,-32.0,-1379.0,0.0,0.0,9085.0,8738.0,3829.0,8799.0,6.39,6.68,4.0,7.0,26.0,21.0,227026.0,533697.0,259309.0,546576.0,1272.0,8743.0,1.13,4.26,370.0,1711.0,54.14,41.03,111615.0,196673.0,43.04,35.98,1234.95,28.09,0.0,0.0,103.0,31124.0,0.09,15.15,N/A,0.0,N/A,1607.0,948.0,1607.0,1354.0,2908.0,2.26,2.21,979.04,2972.21,1.52,2.1,640.0,352.0,0.99,0.25,988.0,1791.0,1.53,1.26,0.04,6.91,0.0,-1.0,0.0,0.0,25.0,29.0,2068.0,3697.0,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,0.0,6651.0,8.08,3.47,13.52,5.74,19321.0,19732.0,1272.0,5545.0,1.47,1.13,1.51,1.15,12.64,70.36,-6.7,70.36,152330.0,440435.0,112209.0,311207.0,0.0,0.0,0.0,0.0,0.0,0.0,35093.0,11222.0,35093.0,11222.0,19538.0,25385.0,Y
239106.0,212718.0,238404.0,215223.5,238404.0,215223.5,68.0,1380.0,3.85654838709677,3.93922222222222,236888.0,228454.0,298.0,176.0,10261.0,12430.0,297.0,7444.0,217964.0,209285.0,91.16,98.39,217964.0,209285.0,184681.0,181196.0,52.18,-164.47,1434.0,1071.0,-39.13,160.31,45.0,9952.0,0.08,18.5,240.0,215.0,20062.0,2596.0,1600.0,300.0,N/A,0.0,1300.0,1300.0,0.0,0.0,0.0,0.0,16297.0,16297.0,20062.0,2596.0,2465.0,-15001.0,8.39,1.22,225521.0,192714.0,94.32,90.6,1090.0,909.0,0.0,0.0,10000.0,0.0,0.0,0.0,1561.0,-13001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4752.0,1580.0,8.48,3.3,45.0,47.0,25.0,-196.0,219044.0,210122.0,239106.0,212718.0,2275.0,9908.0,1.12,5.33,3358.0,3072.0,92.35,84.14,201289.0,176101.0,84.18,82.79,43.4,26.07,0.0,0.0,5242.0,38009.0,2.58,20.43,N/A,0.0,N/A,-13001.0,1561.0,-13001.0,3318.0,509.0,5.92,1.06,1561.0,-13001.0,2.62,-24.16,93.0,-1736.0,0.16,-3.23,1780.0,2018.0,2.99,3.75,2.19,23.13,-115.0,6208.0,-0.22,13.53,62.0,54.0,1464.0,1215.0,N/A,N/A,N/A,N/A,0.0,0.0,N/A,N/A,0.0,0.0,0.0,11186.0,8.5,1.16,10.48,2.63,20146.0,2641.0,2275.0,2575.0,2.62,-24.16,2.66,-24.53,31.14,-564.92,-0.78,-577.96,213984.0,198691.0,13935.0,9169.0,0.0,0.0,0.0,0.0,0.0,0.0,40685.0,24862.0,40685.0,24862.0,49818.0,33024.0,Y
147986.0,156954.0,144630.5,160313.0,144630.5,160313.0,12809.0,36028.0,2.64260714285714,2.90655555555556,145008.0,164394.0,5241.0,5181.0,3573.0,3444.0,17.0,155.0,131996.0,142551.0,89.19,90.82,131996.0,142551.0,111757.0,117521.0,78.64,161.72,1106.0,869.0,155.84,246.82,120.0,4275.0,0.33,10.67,207.0,315.0,12853.0,3522.0,97.0,0.0,N/A,0.0,300.0,300.0,0.0,0.0,0.0,0.0,6000.0,6000.0,12853.0,3522.0,6553.0,-2778.0,8.69,2.24,130938.0,139322.0,88.48,88.77,705.0,723.0,0.0,0.0,1153.0,0.0,0.0,631.0,204.0,-5088.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.0,896.0,2589.0,1943.0,8.01,5.51,75.0,95.0,8.0,0.0,135134.0,153432.0,147987.0,156954.0,1431.0,6119.0,1.26,4.81,5568.0,4572.0,85.09,85.03,112313.0,121213.0,75.89,77.23,281.69,53.32,203.0,0.0,508.0,11475.0,0.45,9.01,N/A,0.0,N/A,-5088.0,204.0,-5088.0,1483.0,1074.0,4.59,3.05,204.0,-5088.0,0.56,-12.7,254.0,180.0,0.7,0.45,1405.0,2067.0,3.89,5.16,1.5,10.62,77.0,1732.0,0.27,5.35,56.0,54.0,1217.0,1077.0,N/A,N/A,N/A,N/A,2551.0,0.0,N/A,N/A,0.0,0.0,1718.0,5193.0,8.09,1.59,11.8,3.34,11730.0,2606.0,1390.0,1646.0,0.56,-12.7,0.59,-12.7,6.38,-338.64,3.35,-338.64,111154.0,127178.0,17455.0,17954.0,0.0,0.0,0.0,0.0,0.0,0.0,10738.0,20053.0,10738.0,20053.0,22669.0,39353.0,Y
